Date,sse_daily_return
2023-04-28 00:00:00+08:00,0.9502441873947939
2023-05-04 00:00:00+08:00,0.9580187839894271
2023-05-05 00:00:00+08:00,0.9534552486694633
2023-05-08 00:00:00+08:00,0.9707544067274938
2023-05-09 00:00:00+08:00,0.9600803749621549
2023-05-10 00:00:00+08:00,0.9490660955196837
2023-05-11 00:00:00+08:00,0.946321147035374
2023-05-12 00:00:00+08:00,0.9356871854724713
2023-05-15 00:00:00+08:00,0.9466613947125064
2023-05-16 00:00:00+08:00,0.9410141489001742
2023-05-17 00:00:00+08:00,0.9390812153892754
2023-05-18 00:00:00+08:00,0.9428241492638776
2023-05-19 00:00:00+08:00,0.9388839359605564
2023-05-22 00:00:00+08:00,0.9425810753180887
2023-05-23 00:00:00+08:00,0.9282184906671682
2023-05-24 00:00:00+08:00,0.9163549882061667
2023-05-25 00:00:00+08:00,0.9153570726245892
2023-05-26 00:00:00+08:00,0.9185709960565756
2023-05-29 00:00:00+08:00,0.9211301137414337
2023-05-30 00:00:00+08:00,0.9219193012650246
2023-05-31 00:00:00+08:00,0.9163006770258612
2023-06-01 00:00:00+08:00,0.9163206423183642
2023-06-02 00:00:00+08:00,0.9235949198522652
2023-06-05 00:00:00+08:00,0.9242725530492133
2023-06-06 00:00:00+08:00,0.9136643509021625
2023-06-07 00:00:00+08:00,0.9143562948856948
2023-06-08 00:00:00+08:00,0.9188826919692543
2023-06-09 00:00:00+08:00,0.9239780300804357
2023-06-12 00:00:00+08:00,0.9232403613885484
2023-06-13 00:00:00+08:00,0.9246242493556132
2023-06-14 00:00:00+08:00,0.9232860860969033
2023-06-15 00:00:00+08:00,0.9301456998634332
2023-06-16 00:00:00+08:00,0.9359645354973477
2023-06-19 00:00:00+08:00,0.9309549224882423
2023-06-20 00:00:00+08:00,0.926537217574009
2023-06-21 00:00:00+08:00,0.914396295279416
2023-06-26 00:00:00+08:00,0.900877279141107
2023-06-27 00:00:00+08:00,0.9119772836856544
2023-06-28 00:00:00+08:00,0.9119601107417532
2023-06-29 00:00:00+08:00,0.9099585552639645
2023-06-30 00:00:00+08:00,0.9155858357837937
2023-07-03 00:00:00+08:00,0.9275722713919906
2023-07-04 00:00:00+08:00,0.9279640379008268
2023-07-05 00:00:00+08:00,0.9215590184866741
2023-07-06 00:00:00+08:00,0.9165894756800049
2023-07-07 00:00:00+08:00,0.9140274958378299
2023-07-10 00:00:00+08:00,0.9160547409227553
2023-07-11 00:00:00+08:00,0.9211072862916138
2023-07-12 00:00:00+08:00,0.9138901820953351
2023-07-13 00:00:00+08:00,0.9254277476657885
2023-07-14 00:00:00+08:00,0.9257765818148717
2023-07-17 00:00:00+08:00,0.917750324802499
2023-07-18 00:00:00+08:00,0.914373467829596
2023-07-19 00:00:00+08:00,0.9146651286410568
2023-07-20 00:00:00+08:00,0.9062814510076505
2023-07-21 00:00:00+08:00,0.9057753378235694
2023-07-24 00:00:00+08:00,0.9047488006688233
2023-07-25 00:00:00+08:00,0.9240095138109213
2023-07-26 00:00:00+08:00,0.9215819157452091
2023-07-27 00:00:00+08:00,0.919763328909555
2023-07-28 00:00:00+08:00,0.9367079285038687
2023-07-31 00:00:00+08:00,0.9410284596867585
2023-08-01 00:00:00+08:00,0.9410024210360465
2023-08-02 00:00:00+08:00,0.9326361955814015
2023-08-03 00:00:00+08:00,0.9380040669161211
2023-08-04 00:00:00+08:00,0.9401832157649859
2023-08-07 00:00:00+08:00,0.9346781004964866
2023-08-08 00:00:00+08:00,0.9323302937920716
